trade_id,trade_date,settlement_date,security_id,client_id,portfolio,quantity,trade_price,trade_currency,status,source_system
TRD0001311,2026-05-03,2026-04-11,SEC00266,CL611,PORT-071,27817.0,85.7,INR,Booked,Bloomberg AIM
TRD0001312,2026-04-30,2026-05-11,SEC00278,CL890,PORT-067,19399.0,93.2,GBP,Booked,Aladdin
TRD0001313,2026-05-19,2026-05-17,SEC00191,CL155,PORT-001,12979.0,66.25,JPY,Booked,SimCorp
TRD0001314,2026-04-09,2026-04-11,SEC00201,CL233,PORT-030,16749.0,50.12,GBP,Matched,Murex
TRD0001315,2026-04-26,2026-04-10,UNKNOWN,CL831,PORT-020,14047.0,73.3,JPY,Matched,Aladdin
TRD0001316,2026-05-18,2026-05-09,SEC00195,CL116,PORT-026,27838.0,61.46,GBP,Booked,Bloomberg AIM
TRD0001317,2026-04-10,2026-05-21,SEC00142,CL715,PORT-051,16483.0,61.29,GBP,Matched,SimCorp
TRD0001318,2026-04-11,2026-04-22,SEC00241,CL550,PORT-041,19165.0,55.74,EUR,Booked,Murex
TRD0001319,2026-05-19,2026-05-18,SEC00189,CL411,PORT-038,22303.0,92.18,GBP,Matched,Bloomberg AIM
TRD0001320,2026-05-12,2026-05-20,SEC00269,CL875,PORT-035,12444.0,72.78,INR,Booked,Bloomberg AIM
TRD0001321,2026-05-03,2026-04-09,SEC00167,CL863,PORT-051,19453.0,95.82,CAD,Matched,Bloomberg AIM
TRD0001322,2026-04-27,2026-04-29,SEC00278,CL393,PORT-054,20058.0,106.45,USD,Matched,Murex
TRD0001323,2026-04-17,2026-05-16,SEC00014,CL103,PORT-004,6344.0,78.31,EUR,Matched,Bloomberg AIM
TRD0001324,2026-04-30,2026-04-22,SEC00011,CL215,PORT-011,19895.0,55.85,JPY,Matched,Bloomberg AIM
TRD0001325,2026-04-22,2026-05-05,SEC00031,CL196,PORT-027,17657.0,95.98,INR,Booked,Murex
TRD0001326,2026-05-19,2026-04-27,SEC00177,CL983,PORT-035,18975.0,78.49,EUR,Matched,Bloomberg AIM
TRD0001327,2026-04-20,2026-04-11,SEC00226,CL636,PORT-079,18267.0,165.87,EUR,Booked,Bloomberg AIM
TRD0001328,2026-04-08,2026-05-11,SEC00069,CL708,PORT-071,19944.0,74.33,USD,Matched,SimCorp
TRD0001329,2026-04-26,2026-04-22,SEC00049,CL307,PORT-052,28030.0,85.13,USD,Matched,SimCorp
TRD0001330,2026-04-29,2026-04-14,SEC00275,CL864,PORT-003,9154.0,73.82,USD,Matched,Aladdin
TRD0001331,2026-05-06,2026-05-02,SEC00240,CL749,PORT-008,15434.0,64.41,INR,Unmatched,Bloomberg AIM
TRD0001332,2026-04-07,2026-04-08,SEC00207,CL776,PORT-037,23000.0,60.91,CAD,Booked,SimCorp
TRD0001333,2026-05-18,2026-05-01,SEC00156,CL520,PORT-047,21607.0,73.92,GBP,Unmatched,Murex
TRD0001334,2026-05-07,2026-05-01,SEC00134,CL727,PORT-053,21446.0,80.03,EUR,Booked,Murex
TRD0001335,2026-05-13,2026-04-12,SEC00006,CL589,PORT-012,38652.0,99.89,CAD,Matched,Murex
TRD0001336,2026-04-11,2026-04-23,SEC00060,CL445,PORT-071,22606.0,74.3,EUR,Matched,SimCorp
TRD0001337,2026-04-28,2026-04-12,SEC00287,CL634,PORT-039,26482.0,56.71,USD,Matched,Bloomberg AIM
TRD0001338,2026-04-08,2026-04-16,SEC00108,CL391,PORT-047,15697.0,59.48,USD,Unmatched,Murex
TRD0001339,2026-04-20,2026-04-19,SEC00225,CL956,PORT-004,10553.0,41.97,GBP,Matched,Bloomberg AIM
TRD0001340,2026-04-24,2026-05-11,SEC00225,CL744,PORT-066,15643.0,119.27,INR,Booked,Bloomberg AIM
TRD0001341,2026-04-26,2026-05-04,SEC00099,CL764,PORT-043,23340.0,55.18,GBP,Cancelled,SimCorp
TRD0001342,2026-05-10,2026-04-13,SEC00065,CL744,PORT-018,21051.0,93.56,GBP,Unmatched,SimCorp
TRD0001343,2026-04-24,2026-04-24,SEC00221,CL503,PORT-026,21024.0,73.46,GBP,Matched,Bloomberg AIM
TRD0001344,2026-04-19,2026-05-09,SEC00029,CL954,PORT-028,16392.0,74.17,CAD,Booked,Murex
TRD0001345,2026-04-06,2026-05-07,SEC00158,CL286,PORT-003,15196.0,64.0,INR,Booked,Aladdin
TRD0001346,2026-04-25,2026-04-17,SEC00284,CL611,PORT-075,16651.0,50.62,JPY,Matched,Aladdin
TRD0001347,2026-04-07,2026-05-13,SEC00227,CL162,PORT-064,23434.0,47.51,GBP,Unmatched,Aladdin
TRD0001348,2026-04-07,2026-05-16,SEC00244,CL364,PORT-070,24305.0,122.11,JPY,Matched,Bloomberg AIM
TRD0001349,2026-04-26,2026-04-17,SEC00026,CL616,PORT-028,10453.0,69.4,CAD,Booked,SimCorp
TRD0001350,2026-04-30,2026-05-09,SEC00063,CL540,PORT-045,23718.0,98.87,JPY,Booked,SimCorp
TRD0001351,2026-05-13,2026-04-17,SEC00088,CL946,PORT-037,13120.0,108.28,INR,Matched,Murex
TRD0001352,2026-05-07,2026-04-27,SEC00093,CL651,PORT-038,21517.0,57.75,USD,Booked,Aladdin
TRD0001353,2026-04-10,2026-04-07,SEC00062,CL469,PORT-047,16560.0,77.34,CAD,Booked,Aladdin
TRD0001354,2026-05-13,2026-04-28,SEC00311,CL483,PORT-036,29743.0,67.75,CAD,Booked,Aladdin
TRD0001355,2026-05-02,2026-04-12,SEC00052,CL649,PORT-062,14864.0,44.48,INR,Booked,SimCorp
TRD0001356,2026-04-18,2026-04-13,SEC00226,CL811,PORT-005,19340.0,62.49,CAD,Booked,Bloomberg AIM
TRD0001357,2026-05-09,2026-05-12,SEC00187,CL348,PORT-016,22549.0,81.91,JPY,Matched,Aladdin
TRD0001358,2026-04-06,2026-04-07,SEC00195,CL625,PORT-071,11445.0,56.0,EUR,Booked,Aladdin
TRD0001359,2026-04-20,2026-04-18,SEC00068,CL616,PORT-070,17454.0,59.52,JPY,Matched,Aladdin
TRD0001360,2026-05-18,2026-05-17,SEC00098,CL108,PORT-065,16001.0,62.76,JPY,Matched,Murex
TRD0001361,2026-05-08,2026-05-21,SEC00194,CL920,PORT-030,14146.0,139.64,USD,Unmatched,Aladdin
TRD0001362,2026-04-16,2026-05-09,SEC00095,CL612,PORT-037,14702.0,35.1,EUR,Matched,Bloomberg AIM
TRD0001363,2026-04-11,2026-05-21,SEC00222,CL317,PORT-002,26340.0,79.49,EUR,Matched,Bloomberg AIM
TRD0001364,2026-04-08,2026-05-05,SEC00012,CL669,PORT-023,13511.0,61.03,JPY,Matched,Aladdin
TRD0001365,2026-04-11,2026-04-07,SEC00023,CL709,PORT-058,22248.0,53.29,USD,Matched,Bloomberg AIM
TRD0001366,2026-05-16,2026-04-30,SEC00233,CL922,PORT-028,20359.0,60.51,INR,Matched,SimCorp
TRD0001367,2026-04-17,2026-05-20,SEC00197,CL130,PORT-038,7523.0,84.23,USD,Matched,Bloomberg AIM
TRD0001368,2026-05-15,2026-04-29,SEC00013,CL471,PORT-010,21894.0,85.93,CAD,Matched,Aladdin
TRD0001369,2026-05-16,2026-05-12,SEC00287,CL261,PORT-040,7399.0,71.17,INR,Matched,Bloomberg AIM
TRD0001370,2026-04-18,2026-04-13,SEC00001,CL616,PORT-058,22711.0,97.75,GBP,Booked,Murex
TRD0001371,2026-04-28,2026-05-17,SEC00305,CL550,PORT-046,14196.0,103.97,GBP,Booked,Aladdin
TRD0001372,2026-04-20,2026-04-17,SEC00233,CL527,PORT-044,18063.0,88.74,INR,Booked,Bloomberg AIM
TRD0001373,2026-04-11,2026-05-01,SEC00316,CL982,PORT-073,8293.0,55.08,USD,Matched,Bloomberg AIM
TRD0001374,2026-05-16,2026-05-21,SEC00303,CL577,PORT-019,18918.0,79.29,INR,Matched,Aladdin
TRD0001375,2026-04-26,2026-04-21,SEC00100,CL469,PORT-024,24952.0,79.42,JPY,Matched,Bloomberg AIM
TRD0001376,2026-04-12,2026-05-01,SEC00242,CL160,PORT-050,11948.0,50.13,EUR,Booked,Bloomberg AIM
TRD0001377,2026-04-30,2026-04-17,SEC00067,CL360,PORT-038,13446.0,38.5,CAD,Booked,SimCorp
TRD0001378,2026-04-26,2026-04-24,SEC00150,CL906,PORT-078,21410.0,32.85,JPY,Booked,SimCorp
TRD0001379,2026-04-27,2026-04-16,SEC00076,CL506,PORT-005,21597.0,68.34,USD,Matched,Bloomberg AIM
TRD0001380,2026-04-09,2026-05-01,SEC00155,CL918,PORT-010,-256.0,74.02,JPY,Booked,Bloomberg AIM
TRD0001381,2026-05-17,2026-05-21,SEC00279,CL578,PORT-028,33116.0,44.1,GBP,Booked,Murex
TRD0001382,2026-04-10,2026-05-16,SEC00139,CL592,PORT-037,21964.0,96.17,INR,Booked,Aladdin
TRD0001383,2026-04-13,2026-05-01,SEC00029,CL486,PORT-071,23227.0,70.34,GBP,Matched,Murex
TRD0001384,2026-04-13,2026-05-04,SEC00103,CL600,PORT-040,16923.0,106.94,CAD,Booked,Aladdin
TRD0001385,2026-05-01,2026-04-16,SEC00251,CL159,PORT-035,4085.0,75.92,CAD,Matched,Bloomberg AIM
TRD0001386,2026-04-26,2026-05-03,SEC00166,CL151,PORT-014,23060.0,45.91,USD,Matched,SimCorp
TRD0001387,2026-05-03,2026-04-13,SEC00179,CL527,PORT-035,13761.0,78.29,GBP,Unmatched,Aladdin
TRD0001388,2026-05-08,2026-05-13,SEC00137,CL637,PORT-042,22079.0,84.31,EUR,Matched,Bloomberg AIM
TRD0001389,2026-04-10,2026-05-04,SEC00093,CL595,PORT-047,16359.0,55.05,GBP,Booked,Bloomberg AIM
TRD0001390,2026-04-27,2026-04-17,SEC00191,CL485,PORT-048,19785.0,40.26,USD,Booked,Bloomberg AIM
TRD0001391,2026-04-17,2026-05-16,SEC00202,CL364,PORT-034,12188.0,69.07,JPY,Matched,SimCorp
TRD0001392,2026-05-15,2026-05-07,SEC00287,CL737,PORT-013,24483.0,46.98,USD,Booked,SimCorp
TRD0001393,2026-04-14,2026-04-18,SEC00197,CL643,PORT-013,9087.0,98.72,JPY,Unmatched,Bloomberg AIM
TRD0001394,2026-04-20,2026-04-25,SEC00318,CL142,PORT-013,34842.0,57.83,GBP,Matched,Aladdin
TRD0001395,2026-04-05,2026-04-16,SEC00264,CL506,PORT-049,34785.0,121.95,CAD,Booked,Murex
TRD0001396,2026-05-13,2026-04-28,SEC00025,CL739,PORT-068,30245.0,31.71,CAD,Booked,Bloomberg AIM
TRD0001397,2026-04-25,2026-04-13,SEC00125,CL804,PORT-070,27566.0,69.91,JPY,Unmatched,Murex
TRD0001398,2026-04-26,2026-04-12,SEC00123,CL357,PORT-025,17366.0,109.98,GBP,Cancelled,Aladdin
TRD0001399,2026-04-25,2026-04-08,SEC00000,CL931,PORT-007,26749.0,48.83,INR,Unmatched,Bloomberg AIM
TRD0001400,2026-05-17,2026-05-16,SEC00057,CL685,PORT-050,17279.0,63.07,INR,Booked,Bloomberg AIM
TRD0001401,2026-04-28,2026-04-25,SEC00243,CL493,PORT-004,6349.0,57.91,USD,Matched,Murex
TRD0001402,2026-05-06,2026-05-16,SEC00112,CL663,PORT-050,29274.0,52.49,GBP,Booked,SimCorp
TRD0001403,2026-04-22,2026-05-11,SEC00047,CL883,PORT-031,26466.0,72.65,CAD,Booked,Murex
TRD0001404,2026-05-09,2026-05-08,SEC00091,CL303,PORT-067,17765.0,42.38,EUR,Matched,Aladdin
TRD0001405,2026-04-30,2026-04-22,SEC00087,CL235,PORT-050,8811.0,64.15,USD,Unmatched,Murex
TRD0001406,2026-04-22,2026-05-02,SEC00055,CL495,PORT-059,13603.0,79.89,CAD,Matched,Bloomberg AIM
TRD0001407,2026-05-17,2026-04-13,SEC00032,CL175,PORT-033,4341.0,61.85,CAD,Matched,Murex
TRD0001408,2026-04-14,2026-05-08,SEC00244,CL851,PORT-067,25088.0,46.99,JPY,Booked,Aladdin
TRD0001409,2026-04-17,2026-04-24,SEC00263,CL972,PORT-042,5975.0,95.64,JPY,Booked,SimCorp
TRD0001410,2026-05-17,2026-04-17,SEC00158,CL644,PORT-050,20151.0,86.11,GBP,Booked,Bloomberg AIM
TRD0001411,2026-05-17,2026-04-07,SEC00196,CL980,PORT-029,11672.0,46.32,GBP,Unmatched,Bloomberg AIM
TRD0001412,2026-04-11,2026-05-10,SEC00294,CL161,PORT-036,7300.0,42.4,CAD,Booked,Aladdin
TRD0001413,2026-05-07,2026-04-18,SEC00269,CL668,PORT-067,19788.0,47.79,CAD,Matched,Bloomberg AIM
TRD0001414,2026-04-11,2026-05-18,SEC00010,CL498,PORT-032,15497.0,80.71,GBP,Booked,SimCorp
TRD0001415,2026-04-27,2026-04-27,SEC00304,CL349,PORT-002,24286.0,73.44,EUR,Matched,Aladdin
TRD0001416,2026-05-04,2026-05-03,SEC00021,CL380,PORT-030,8493.0,87.93,EUR,Booked,Bloomberg AIM
TRD0001417,2026-05-07,2026-04-08,SEC00008,CL590,PORT-031,12320.0,59.49,USD,Booked,Bloomberg AIM
TRD0001418,2026-04-20,2026-04-17,SEC00129,CL676,PORT-034,93.0,48.25,GBP,Matched,Aladdin
TRD0001419,2026-05-15,2026-04-10,SEC00238,CL247,PORT-006,1617.0,91.98,JPY,Matched,Murex
TRD0001420,2026-05-01,2026-04-13,SEC00025,CL652,PORT-011,31486.0,54.94,INR,Unmatched,Bloomberg AIM
TRD0001421,2026-05-04,2026-05-03,SEC00093,CL932,PORT-026,33627.0,71.19,INR,Booked,SimCorp
TRD0001422,2026-05-13,2026-04-18,SEC00084,CL109,PORT-034,18695.0,38.77,GBP,Matched,Murex
TRD0001423,2026-05-04,2026-05-20,SEC00127,CL889,PORT-003,11821.0,54.63,EUR,Unmatched,Murex
TRD0001424,2026-04-26,2026-04-26,SEC00315,CL646,PORT-031,15762.0,94.94,CAD,Booked,Murex
TRD0001425,2026-04-19,2026-05-19,SEC00106,CL407,PORT-026,24552.0,51.9,INR,Unmatched,Murex
TRD0001426,2026-05-16,2026-04-19,SEC00066,CL760,PORT-003,14142.0,88.68,JPY,Unmatched,Aladdin
TRD0001427,2026-04-10,2026-04-08,SEC00039,CL655,PORT-020,19782.0,29.49,USD,Unmatched,Aladdin
TRD0001428,2026-04-10,2026-04-21,SEC00063,CL791,PORT-022,17904.0,54.83,GBP,Matched,Aladdin
TRD0001429,2026-04-18,2026-04-14,SEC00042,CL173,PORT-012,13734.0,62.8,JPY,Matched,Murex
TRD0001430,2026-04-08,2026-05-11,SEC00183,CL153,PORT-060,14054.0,122.72,CAD,Matched,SimCorp
TRD0001431,2026-04-30,2026-04-07,SEC00134,CL677,PORT-006,20200.0,44.29,JPY,Matched,SimCorp
TRD0001432,2026-04-13,2026-04-27,SEC00159,CL372,PORT-046,10673.0,84.34,GBP,Cancelled,Murex
TRD0001433,2026-04-17,2026-04-21,SEC00266,CL314,PORT-053,21388.0,96.54,GBP,Booked,Aladdin
TRD0001434,2026-04-24,2026-04-17,SEC00185,CL478,PORT-064,14463.0,51.8,GBP,Matched,SimCorp
TRD0001435,2026-05-11,2026-04-23,SEC00049,CL751,PORT-044,18955.0,58.51,USD,Matched,SimCorp
TRD0001436,2026-04-24,2026-05-07,SEC00120,CL261,PORT-043,28380.0,70.08,USD,Booked,SimCorp
TRD0001437,2026-04-09,2026-04-24,SEC00100,CL974,PORT-061,16739.0,39.71,INR,Matched,Bloomberg AIM
TRD0001438,2026-04-05,2026-04-22,SEC00264,CL478,PORT-068,24899.0,56.87,GBP,Matched,Bloomberg AIM
TRD0001439,2026-04-29,2026-04-13,SEC00098,CL235,PORT-017,4560.0,104.23,CAD,Matched,SimCorp
TRD0001440,2026-05-08,2026-04-30,SEC00044,CL163,PORT-063,14472.0,80.07,GBP,Matched,Aladdin
TRD0001441,2026-04-16,2026-04-29,SEC00235,CL870,PORT-037,18208.0,63.13,CAD,Booked,Bloomberg AIM
TRD0001442,2026-05-16,2026-04-29,SEC00137,CL201,PORT-008,32425.0,69.38,EUR,Unmatched,Bloomberg AIM
TRD0001443,2026-05-13,2026-05-16,SEC00030,CL476,PORT-049,3300.0,81.72,EUR,Matched,Bloomberg AIM
TRD0001444,2026-04-24,2026-05-17,SEC00220,CL701,PORT-078,17278.0,87.39,JPY,Matched,SimCorp
TRD0001445,2026-04-05,2026-05-21,SEC00067,CL561,PORT-012,28925.0,54.89,INR,Booked,Murex
TRD0001446,2026-05-05,2026-04-22,SEC00277,CL336,PORT-002,12112.0,114.11,USD,Matched,Bloomberg AIM
TRD0001447,2026-04-30,2026-05-03,SEC00266,CL197,PORT-073,16404.0,105.71,JPY,Unmatched,Murex
TRD0001448,2026-05-05,2026-04-13,SEC00118,CL739,PORT-048,20488.0,84.52,EUR,Booked,Bloomberg AIM
TRD0001449,2026-04-30,2026-04-20,SEC00177,CL540,PORT-018,19384.0,49.65,INR,Booked,SimCorp
TRD0001450,2026-05-19,2026-05-15,SEC00181,CL143,PORT-063,29743.0,46.66,JPY,Matched,SimCorp
TRD0001451,2026-04-23,2026-05-17,SEC00209,CL262,PORT-032,21364.0,59.48,JPY,Matched,Bloomberg AIM
TRD0001452,2026-04-23,2026-05-05,SEC00022,CL605,PORT-027,27958.0,68.12,EUR,Unmatched,Bloomberg AIM
TRD0001453,2026-05-05,2026-04-10,SEC00103,CL251,PORT-023,15300.0,35.91,EUR,Matched,Bloomberg AIM
TRD0001454,2026-05-08,2026-05-19,SEC00054,CL451,PORT-048,12446.0,79.29,JPY,Unmatched,Bloomberg AIM
TRD0001455,2026-04-15,2026-05-13,SEC00223,CL211,PORT-011,16307.0,104.65,GBP,Matched,SimCorp
TRD0001456,2026-05-11,2026-05-20,SEC00022,CL816,PORT-029,9307.0,81.59,INR,Matched,Aladdin
TRD0001457,2026-05-17,2026-05-03,SEC00165,CL666,PORT-025,21626.0,52.64,USD,Unmatched,SimCorp
TRD0001458,2026-05-18,2026-04-07,SEC00232,CL804,PORT-005,15106.0,50.5,EUR,Matched,Murex
TRD0001459,2026-04-10,2026-04-21,SEC00303,CL147,PORT-061,12962.0,74.07,USD,Booked,Bloomberg AIM
TRD0001460,2026-05-03,2026-04-29,SEC00092,CL437,PORT-001,21740.0,63.2,USD,Booked,Murex
TRD0001461,2026-05-15,2026-05-15,SEC00002,CL340,PORT-076,9422.0,77.87,EUR,Matched,Bloomberg AIM
TRD0001462,2026-04-10,2026-05-06,SEC00231,CL659,PORT-008,23779.0,82.32,GBP,Matched,Murex
TRD0001463,2026-05-13,2026-04-28,SEC00000,CL838,PORT-029,14412.0,97.73,USD,Matched,Aladdin
TRD0001464,2026-05-04,2026-05-09,UNKNOWN,CL304,PORT-008,26693.0,44.87,USD,Matched,Bloomberg AIM
TRD0001465,2026-05-19,2026-04-20,SEC00316,CL791,PORT-029,15054.0,72.06,CAD,Matched,Aladdin
TRD0001466,2026-04-19,2026-04-07,SEC00276,CL621,PORT-049,22739.0,58.72,JPY,Booked,Aladdin
TRD0001467,2026-04-18,2026-05-12,SEC00226,CL840,PORT-007,19347.0,64.42,INR,Matched,Aladdin
TRD0001468,2026-04-15,2026-05-10,SEC00267,CL173,PORT-042,23579.0,90.25,INR,Matched,SimCorp
TRD0001469,2026-05-08,2026-05-16,SEC00024,CL990,PORT-061,18825.0,93.75,USD,Booked,Aladdin
TRD0001470,2026-05-05,2026-04-19,SEC00028,CL490,PORT-036,5525.0,108.79,JPY,Matched,SimCorp
TRD0001471,2026-04-07,2026-05-01,SEC00096,CL351,PORT-009,25566.0,77.4,CAD,Matched,Aladdin
TRD0001472,2026-04-13,2026-05-09,SEC00007,CL264,PORT-055,17342.0,64.17,GBP,Matched,Aladdin
TRD0001473,2026-05-18,2026-05-12,SEC00284,CL985,PORT-015,23921.0,61.04,CAD,Matched,SimCorp
TRD0001474,2026-04-18,2026-05-18,SEC00018,CL894,PORT-002,23177.0,36.34,CAD,Booked,SimCorp
TRD0001475,2026-04-13,2026-04-30,SEC00174,CL217,PORT-035,12200.0,106.58,JPY,Matched,SimCorp
TRD0001476,2026-04-24,2026-04-21,SEC00273,CL499,PORT-022,11139.0,59.58,USD,Matched,SimCorp
TRD0001477,2026-04-21,2026-05-11,SEC00235,CL759,PORT-003,22915.0,79.6,JPY,Matched,SimCorp
TRD0001478,2026-05-19,2026-05-21,SEC00075,CL631,PORT-062,15726.0,84.58,CAD,Booked,Aladdin
TRD0001479,2026-05-18,2026-04-30,SEC00150,CL269,PORT-048,25023.0,43.13,JPY,Unmatched,SimCorp
TRD0001480,2026-05-18,2026-04-21,SEC00175,CL423,PORT-072,16663.0,48.27,INR,Booked,Murex
TRD0001481,2026-05-12,2026-05-06,SEC00245,CL430,PORT-038,25676.0,114.6,JPY,Booked,Aladdin
TRD0001482,2026-04-05,2026-05-10,SEC00136,CL359,PORT-035,21175.0,73.82,GBP,Matched,Aladdin
TRD0001483,2026-04-21,2026-05-15,SEC00091,CL963,PORT-067,20160.0,54.42,CAD,Matched,Murex
TRD0001484,2026-04-14,2026-04-18,SEC00254,CL282,PORT-007,15195.0,63.8,USD,Matched,Bloomberg AIM
TRD0001485,2026-05-06,2026-04-13,SEC00283,CL735,PORT-029,19743.0,97.53,GBP,Booked,SimCorp
TRD0001486,2026-04-07,2026-04-17,SEC00156,CL919,PORT-064,26946.0,92.48,USD,Matched,Murex
TRD0001487,2026-05-11,2026-04-28,SEC00008,CL814,PORT-024,17593.0,39.92,JPY,Matched,SimCorp
TRD0001488,2026-04-09,2026-04-19,SEC00160,CL818,PORT-070,21984.0,118.16,CAD,Unmatched,Bloomberg AIM
TRD0001489,2026-05-18,2026-05-04,SEC00284,CL242,PORT-023,18348.0,93.52,CAD,Unmatched,Bloomberg AIM
TRD0001490,2026-05-19,2026-05-20,SEC00316,CL219,PORT-033,18935.0,63.22,EUR,Matched,Aladdin
TRD0001491,2026-05-16,2026-05-05,SEC00128,CL803,PORT-071,30926.0,43.94,INR,Booked,Murex
TRD0001492,2026-04-14,2026-04-20,SEC00048,CL771,PORT-020,27013.0,96.44,CAD,Booked,Bloomberg AIM
TRD0001493,2026-05-08,2026-04-22,SEC00183,CL766,PORT-077,18596.0,78.79,CAD,Unmatched,Aladdin
TRD0001494,2026-04-29,2026-04-07,SEC00265,CL476,PORT-004,19608.0,40.04,JPY,Matched,Murex
TRD0001495,2026-04-28,2026-04-07,SEC00302,CL570,PORT-021,12736.0,61.48,EUR,Matched,Bloomberg AIM
TRD0001496,2026-04-14,2026-05-11,SEC00016,CL113,PORT-047,16703.0,199.17,GBP,Unmatched,Murex
TRD0001497,2026-05-04,2026-05-21,SEC00092,CL361,PORT-047,20320.0,67.07,INR,Unmatched,Murex
TRD0001498,2026-05-19,2026-05-09,SEC00152,CL575,PORT-072,24380.0,51.43,JPY,Matched,SimCorp
TRD0001499,2026-05-02,2026-04-12,SEC00031,CL213,PORT-076,23619.0,46.85,GBP,Unmatched,Murex
TRD0001500,2026-05-07,2026-04-15,UNKNOWN,CL216,PORT-054,9681.0,123.99,EUR,Booked,Aladdin
TRD0001501,2026-04-17,2026-05-17,SEC00035,CL140,PORT-053,25327.0,89.72,JPY,Matched,SimCorp
TRD0001502,2026-04-16,2026-05-14,SEC00212,CL288,PORT-026,17334.0,109.14,GBP,Unmatched,Bloomberg AIM
TRD0001503,2026-05-15,2026-04-26,SEC00293,CL992,PORT-064,10598.0,72.74,GBP,Booked,Bloomberg AIM
TRD0001504,2026-04-14,2026-04-22,SEC00219,CL725,PORT-051,28023.0,103.43,CAD,Booked,Aladdin
TRD0001505,2026-05-16,2026-04-07,SEC00244,CL952,PORT-002,28975.0,49.56,USD,Matched,Aladdin
TRD0001506,2026-04-22,2026-04-18,SEC00084,CL331,PORT-066,19978.0,70.59,EUR,Matched,Murex
TRD0001507,2026-05-02,2026-05-12,SEC00264,CL638,PORT-029,23316.0,73.73,CAD,Booked,Murex
TRD0001508,2026-05-06,2026-05-20,SEC00133,CL901,PORT-038,23756.0,108.19,CAD,Booked,Bloomberg AIM
TRD0001509,2026-04-28,2026-04-23,SEC00019,CL416,PORT-039,-28468.0,74.56,EUR,Booked,Bloomberg AIM
TRD0001510,2026-05-06,2026-04-27,SEC00117,CL690,PORT-065,23461.0,53.57,CAD,Booked,Murex
TRD0001511,2026-04-14,2026-04-10,SEC00111,CL722,PORT-022,8042.0,68.2,EUR,Unmatched,Aladdin
TRD0001512,2026-04-06,2026-04-26,SEC00166,CL848,PORT-031,33074.0,37.09,USD,Matched,Murex
TRD0001513,2026-04-13,2026-04-29,SEC00084,CL971,PORT-004,25992.0,29.6,EUR,Matched,Aladdin
TRD0001514,2026-04-30,2026-05-08,SEC00147,CL653,PORT-028,14179.0,89.21,JPY,Booked,Bloomberg AIM
TRD0001515,2026-04-27,2026-05-18,UNKNOWN,CL623,PORT-007,10278.0,58.49,USD,Matched,SimCorp
TRD0001516,2026-04-29,2026-04-12,SEC00104,CL881,PORT-047,21786.0,60.86,EUR,Booked,Murex
TRD0001517,2026-04-14,2026-04-14,SEC00222,CL715,PORT-071,15913.0,89.2,INR,Unmatched,Aladdin
TRD0001518,2026-04-25,2026-05-14,SEC00097,CL425,PORT-037,20475.0,108.74,JPY,Unmatched,Bloomberg AIM
TRD0001519,2026-04-28,2026-04-20,SEC00245,CL666,PORT-073,23576.0,80.4,JPY,Matched,Aladdin
TRD0001520,2026-05-01,2026-05-05,SEC00080,CL593,PORT-078,13752.0,130.95,CAD,Cancelled,Aladdin
TRD0001521,2026-05-03,2026-05-02,SEC00276,CL305,PORT-005,9629.0,79.51,EUR,Booked,SimCorp
TRD0001522,2026-04-25,2026-04-13,SEC00116,CL563,PORT-041,20894.0,74.13,CAD,Booked,Murex
TRD0001523,2026-04-18,2026-04-14,SEC00013,CL660,PORT-042,14000.0,72.54,GBP,Matched,SimCorp
TRD0001524,2026-04-30,2026-05-13,SEC00047,CL912,PORT-031,19096.0,42.52,CAD,Booked,Bloomberg AIM
TRD0001525,2026-04-13,2026-05-08,SEC00258,CL621,PORT-066,7925.0,93.19,INR,Unmatched,Bloomberg AIM
TRD0001526,2026-04-12,2026-04-15,SEC00279,CL248,PORT-032,16109.0,28.33,EUR,Booked,Murex
TRD0001527,2026-04-30,2026-04-10,SEC00067,CL987,PORT-005,23362.0,54.32,EUR,Matched,SimCorp
TRD0001528,2026-04-09,2026-05-18,UNKNOWN,CL619,PORT-044,22544.0,67.22,JPY,Booked,Aladdin
TRD0001529,2026-05-12,2026-04-14,SEC00183,CL358,PORT-016,12087.0,50.58,JPY,Booked,Murex
TRD0001530,2026-04-08,2026-04-29,SEC00042,CL778,PORT-029,9238.0,56.93,EUR,Matched,SimCorp
TRD0001531,2026-05-06,2026-04-25,SEC00144,CL445,PORT-040,18118.0,126.95,EUR,Unmatched,Aladdin
TRD0001532,2026-04-24,2026-05-18,SEC00222,CL432,PORT-058,22208.0,98.14,CAD,Matched,Murex
TRD0001533,2026-05-07,2026-04-21,SEC00309,CL854,PORT-022,21039.0,52.46,INR,Matched,Murex
TRD0001534,2026-04-30,2026-04-21,SEC00271,CL879,PORT-031,14159.0,56.58,EUR,Booked,Aladdin
TRD0001535,2026-05-04,2026-04-22,SEC00031,CL571,PORT-006,20234.0,42.65,INR,Booked,Murex
TRD0001536,2026-04-18,2026-04-16,SEC00076,CL435,PORT-031,29268.0,85.35,USD,Booked,Bloomberg AIM
TRD0001537,2026-05-16,2026-04-09,SEC00139,CL876,PORT-046,19539.0,61.1,GBP,Matched,SimCorp
TRD0001538,2026-04-12,2026-04-13,SEC00048,CL255,PORT-049,5751.0,33.51,USD,Booked,Bloomberg AIM
TRD0001539,2026-04-09,2026-04-18,SEC00182,CL771,PORT-024,19524.0,69.08,JPY,Booked,Aladdin
